FID,INDIRIZZO,Name,ADDRESS
3606,"CANNAREGIO,627/A",AUDERE,CN627A
3607,"CANNAREGIO,4720",BARBA ROOM,CN4720
3608,"CANNAREGIO,4043",LOFTAPPARTAMENT,CN4043
3609,"CANNAREGIO,6266",CA'PARADISO,CN6266
3610,"CANNAREGIO,2669",CÀ NALESSO,CN2669
3612,"CANNAREGIO,3350",CA BRAZZO,CN3350
3613,"CANNAREGIO,6408",SAN GIOVANNI E PAOLO CANAL VIEW APARTMENT R&R,CN6408
3614,"CANNAREGIO,4374",CA' GIUSTINO,CN4374
3615,"CANNAREGIO,1625/C",PAGLIA_1625C,CN1625C
3616,"CANNAREGIO,2954/B",DE SANZUANE,CN2954B
3617,"GIUDECCA (VENEZIA),484/F",SERENDIPITY HOME,GD484F
3618,"SANTA CROCE,2303",CASA DI ELENA,SC2303
3619,"PELLESTRINA,388/E",CASA VISTA MARE,X_PELLESTRINA388E
3620,"SAN POLO,1011",CASA300,SP1011
3622,"SANTA CROCE,303","DA CHIARA. VENICE, CANAL VIEW",SC303
3623,"SAN MARCO,2986",GRANDE,SM2986
3624,"SAN MARCO,1812",PALAZZO REGINA VITTORIA,SM1812
3625,"DORSODURO,545/A",EDILCONSULT,DD545A
3626,"DORSODURO,1284",CA' MASCARETA,DD1284
3627,"SAN MARCO,1487",CA' FREZZERIA,SM1487
3630,"SANTA CROCE,892",CASA LIA,SC892
3632,"SANTA CROCE,88/D",GAFFARO,SC88D
3633,"SANTA CROCE,907",ALLE 3 STELLE BAROCCO,SC907
3634,"SANTA CROCE,907",LOCAZIONE TURISTICA,SC907
3635,"CALLE MONTE PASUBIO,4",CASA GIARDINO,X_CALLE MONTE PASUBIO4
3636,"SAN POLO,1575",CA' DEI BOTTERI 4,SP1575
3637,"CASTELLO,5809",MONDO NOVO,CA5809
3638,"CASTELLO,5809",MONDO NOVO 2 PIANO,CA5809
3640,"CASTELLO,1774",CA' SILVIA,CA1774
3643,"CANNAREGIO,3385",CAMPO DEI MORI,CN3385
3645,"CANNAREGIO,3524",CASA CONTARINI,CN3524
3647,"CASTELLO,2235",CA' DEL PITTORE,CA2235
3648,"SAN MARCO,1859",LA FENICE203,SM1859
3649,"SAN MARCO,1859",LAFENICE303,SM1859
3650,"CASTELLO,1615",CA DARIO BIENNALE,CA1615
3651,"CANNAREGIO,2820",CASA CAMILLA,CN2820
3652,"CANNAREGIO,2009/B",VENICE INN,CN2009B
3653,"CANNAREGIO,2009/B",LA CASA DEL GRAN ARCHITETTO,CN2009B
3654,"CANNAREGIO,994",CA' AMARANTA,CN994
3655,"SAN POLO,1557/A",APARTMENT CALLE RASPI,SP1557A
3656,"SAN POLO,1557/A",APARTMENT PONTE RASPI,SP1557A
3657,"CASTELLO,4718",SAN PROVOLO 1,CA4718
3658,"SAN MARCO,1029",SM1029,SM1029
3659,"SAN MARCO,2828/B",CASA SANTO STEFANO,SM2828B
3660,"DORSODURO,3482/F",DORSODURO VENICE APARTMENT,DD3482F
3661,"SANTA CROCE,2216",CA REGINA,SC2216
3662,"SAN MARCO,5499",CA' BELLAVISTA,SM5499
3663,"SAN MARCO,5499",FAVERO RENZO,SM5499
3664,"SANTA CROCE,2072/A",PALAZZO COCCINA ATTICO SUL CANAL GRANDE,SC2072A
3666,"DORSODURO,2801",SAN BARNABA ON THE CANAL,DD2801
3667,"SANTA CROCE,2287",APPARTAMENTO SAGREDO,SC2287
3668,"SAN MARCO,3885",CA' DELL'ANGELO,SM3885
3669,"SAN MARCO,3885",D.E.C. S.R.L. DATA ELABORATION CONSULTING,SM3885
3670,"CASTELLO,4262",MARINA ZENITZ,CA4262
3671,"DORSODURO,1858",FAVARETTO NICCOLÒ,DD1858
3672,"PELLESTRINA,862",CA' ALVISE,X_PELLESTRINA862
3674,"CASTELLO,5692",CA DAISY,CA5692
3675,"CASTELLO,5692",CASA PAOLA,CA5692
3676,"SAN MARCO,3936/A",THE BLUE LIGHT,SM3936A
3678,"VIA ISTRIA,3",VILLA CORRADO,X_VIA ISTRIA3
3679,"SAN MARCO,2316",APPARTAMENTO ANDREA,SM2316
3680,"SAN MARCO,2316",APPARTAMENTOGIOVANNA,SM2316
3682,"SAN POLO,2347",ANICE,SP2347
3683,"SAN POLO,2347",ANETO,SP2347
3684,"CANNAREGIO,4064/A",GONDOLA,CN4064A
3685,"CASTELLO,1978",CA DELLA TANA,CA1978
3686,"CANNAREGIO,2808",CA' DEI FIORI,CN2808
3687,"CANNAREGIO,3181/A",LA ROTONDA,CN3181A
3688,"CASTELLO,185",RIELLO,CA185
3689,"CANNAREGIO,2606",CA' LENDULA,CN2606
3690,"CASTELLO,202",VENICE GIARDINI BIENNALE,CA202
3691,"CANNAREGIO,3597",AMBU,CN3597
3692,"CASTELLO,1207",SARASINA,CA1207
3693,"CANNAREGIO,2997",CANNAREGIO 2997,CN2997
3694,"CANNAREGIO,1650",EMILIANO VALENZASCA,CN1650
3696,"CASTELLO,1777",CASA DI CATERINA,CA1777
3697,"CANNAREGIO,6381",CANNAREGIO,CN6381
3698,"CANNAREGIO,1496",LE FINESTRE SUL CAMPIELLO,CN1496
3699,"CASTELLO,2205",CANAL VIEW 2205,CA2205
3700,"DORSODURO,2405",PALAZZO DEI GUARDIANI D29,DD2405
3702,"PELLESTRINA,505",DIMORA STELLA,X_PELLESTRINA505
3703,"DORSODURO,321",CASA GOLENA,DD321
3704,"SAN MARCO,2475",LAMANCHI SRL  2,SM2475
3705,"SAN MARCO,2475",LOC.TUR. MORO 3,SM2475
3706,"SAN MARCO,2475",LOC.TUR. MORO 4,SM2475
3707,"SAN MARCO,2475",LOC.TUR. MORO 2,SM2475
3708,"DORSODURO,278",CASA CREA,DD278
3711,"DORSODURO,3937",3937 CA' FOSCARI,DD3937
3712,"CASTELLO,1748",APPARTAMENTO CASTELLO 1748,CA1748
3714,"CASTELLO,2445/A",VENICE LIFE,CA2445A
3715,"CASTELLO,1989",LA BOHEME,CA1989
3716,"CANNAREGIO,3128",CA' FIORDALISO,CN3128
3717,"CANNAREGIO,6015",MIRACOLI,CN6015
3718,"CANNAREGIO,6015",CA' DEI MIRACOLI,CN6015
3719,"CASTELLO,2411",CASTELLO 2411,CA2411
3720,"CANNAREGIO,2161",COLONNETTE,CN2161
3722,"CASTELLO,104",APPARTAMENTO LE CONTERIE ROSSE,CA104
3723,"CASTELLO,104",APPARTAMENTO LE CONTERIE BLU,CA104
3724,"CASTELLO,104",CA' BARBARINA 1,CA104
3725,"CANNAREGIO,2993",TINTORETTO 4,CN2993
3726,"CANNAREGIO,6231",CASA LAGUNA VERDE VENEZIA,CN6231
3727,"CASTELLO,4993",ALCOVA DEI GRECI,CA4993
3728,"DORSODURO,2405",PALAZZO DEI GUARDIANI C23,DD2405
3729,"DORSODURO,2405",PALAZZO DEI GUARDIANI C22,DD2405
3730,"DORSODURO,2405",PALAZZO DEI GUARDIANI D30,DD2405
3731,"DORSODURO,2405",PALAZZO DEI GUARDIANI C18,DD2405
3732,"DORSODURO,2405",PALAZZO DEI GUARDIANI A3,DD2405
3733,"DORSODURO,2405",PALAZZO DEI GUARDIANI D27,DD2405
3734,"DORSODURO,2405",PALAZZO DEI GUARDIANI D28,DD2405
3735,"DORSODURO,2405",PALAZZO DEI GUARDIANI D32,DD2405
3736,"DORSODURO,1867",DD 1867,DD1867
3744,"CANNAREGIO,1199",THE FLAT,CN1199
3745,"CANNAREGIO,5613",CA' SELVATICO CANAL VIEW,CN5613
3746,"CANNAREGIO,2815/A",CANNAREGIO 2815/A,CN2815A
3747,"CANNAREGIO,1841",CA SAN ARCUOLA,CN1841
3749,"CASTELLO,1919",ALLA TANA,CA1919
3750,"CANNAREGIO,6351",RIFLESSI 2017,CN6351
3751,"CASTELLO,3271",CA' FRANCESCA SUITE TERRACE IN VENICE,CA3271
3752,"CASTELLO,2157",LOCAZIONE TURISTICA,CA2157
3753,"CASTELLO,2157",GIULIA'S HOUSE,CA2157
3754,"CASTELLO,3708",PAPA PAOLO II,CA3708
3755,"DORSODURO,1710",LA COLONNA GOTICA,DD1710
3756,"CASTELLO,6660/G",CARBONA 6660G,CA6660G
3757,"CASTELLO,5221",CALLE DEGLI ORBI 1 P.2,CA5221
3758,"SANTA CROCE,1235",CORTEDEIBARI,SC1235
3759,"CANNAREGIO,1981",STRADA NUOVA APARTMENT,CN1981
3760,"CASTELLO,3581",CA SANDRA,CA3581
3761,"CANNAREGIO,1900",AL TEATRO ITALIA,CN1900
3762,"CANNAREGIO,2721/A",UAA COZY APARTMENT IN THE AUTHENTIC VENICE,CN2721A
3768,"SANTA CROCE,1619/A",APPARTAMENTO AQUARIUS A08,SC1619A
3769,"SANTA CROCE,1619/A",APPARTAMENTO AQUARIUS A110,SC1619A
3770,"SANTA CROCE,1619/A",APPARTAMENTO AQUARIUS A111,SC1619A
3771,"SANTA CROCE,1619/A",APPARTAMENTO AQUARIUS A09,SC1619A
3773,"SAN POLO,2162",AI SOGNI,SP2162
3774,"GIUDECCA (VENEZIA),859",515 REDENTORE,GD859
3775,"SAN POLO,1575",BOTTERI 2,SP1575
3778,"DORSODURO,1617/B",RESIDENZA CAVANA,DD1617B
3779,"CASTELLO,4439/C",VE-NICE SUITE SAN MARCO C4439,CA4439C
3780,"SAN MARCO,1009",APPARTAMENTO UMA BIG,SM1009
3781,"SAN MARCO,2505",BARBARIGO - MINOTTO,SM2505
3782,"CASTELLO,3708",CA ' ZIANINI,CA3708
3783,"CASTELLO,3708",CALLE PIETA',CA3708
3784,"CANNAREGIO,1693",CA BALLARAN,CN1693
3785,"CANNAREGIO,2399",STEFANUTTI BARBARA,CN2399
3786,"CASTELLO,2351",CHIARA'S VENICE APARTMENT,CA2351
3787,"CANNAREGIO,6242",CA' DEI SCORSONI,CN6242
3788,"CANNAREGIO,2625",MARIANGELA ARTIST'S LODGE,CN2625
3789,"CANNAREGIO,2971",SAN GIROLAMO BIS,CN2971
3790,"CANNAREGIO,2971",SAN GIROLAMO,CN2971
3794,"CASTELLO,3354",CA ROSADA 2,CA3354
3795,"CANNAREGIO,5664",GLAMOUR APARTMENT,CN5664
3796,"CANNAREGIO,5720",CASA 9,CN5720
3797,"CANNAREGIO,5720",GIULY'S ROOM,CN5720
3798,"CASTELLO,2792",FERRARI MARCO DOMENICO,CA2792
3800,"CASTELLO,1055",EL BAGOLO,CA1055
3801,"SAN MARCO,5457",VIVALDI APARTMENT,SM5457
3802,"SAN MARCO,5457",APPARTAMENTO CALLE DELLA BISSA,SM5457
3803,"SAN MARCO,5457",MARIA CRISTINA CLEMENTI,SM5457
3805,"SAN POLO,916/C",APP 6,SP916C
3806,"SAN POLO,1410",CA' ALLEGRA,SP1410
3807,"SAN MARCO,5308",PALAZZO MORO 5,SM5308
3808,"SAN MARCO,5308",RIALTO,SM5308
3810,"SAN PIETRO IN VOLTA (PELLESTRINA),413/A",VILLA TERESA,X_SAN PIETRO IN VOLTA (PELLESTRINA)413A
3811,"SAN MARCO,2000",FENICE CHARME,SM2000
3812,"SANTA CROCE,1784",EIUS,SC1784
3814,"CASTELLO,6464",CA' SAN LORENZO CON VISTA SPETTACOLARE,CA6464
3815,"SAN MARCO,2823/A",CA DI GAIA,SM2823A
3816,"CASTELLO,6389",VENEZIA CASTELLO 1,CA6389
3817,"CASTELLO,5858",X,CA5858
3818,"CASTELLO,5858",PRIVATE TERRACE & CANAL VIEW RIALTO,CA5858
3820,"CASTELLO,6661/B",MELUSINA BUDGET,CA6661B
3823,"CASTELLO,3629",ANTICA DIMORA VENEZIANA CON PERGOLATO,CA3629
3824,"CANNAREGIO,2970/C",LOCAZIONE TURISTICA N. 027042-LOC-12884,CN2970C
3825,"DORSODURO,3937",CA' FOSCARI RESIDENCE DESIGN,DD3937
3826,"CANNAREGIO,935",MINI APARTMENT,CN935
3827,"CASTELLO,676",CASA LORY,CA676
3828,"SAN MARCO,5208",IL RIDOTTO DI SARA,SM5208
3829,"SAN MARCO,1514",SAN MARCO CASANOVA,SM1514
3831,"CANNAREGIO,6274",CANAL DREAM HOUSE,CN6274
3832,"CANNAREGIO,2037",AL CASINÒ,CN2037
3833,"CANNAREGIO,4925",MARCELLA APARTMENT,CN4925
3834,"CANNAREGIO,4925",VINTAGE VENICE APARTMENT,CN4925
3835,"CASTELLO,2543",APPARTAMENTO CASTELLO 2543,CA2543
3836,"CASTELLO,2384/A",PRINCE APARTMENTS FOSCARI,CA2384A
3838,"SAN MARCO,997",SAN MARCO! SPLENDIDO ATTICO CON TERRAZZO!,SM997
3839,"CASTELLO,5410/A",APPARTAMENTO CA' LIO,CA5410A
3841,"DORSODURO,873",BEAUTIFUL RELAX ACCADEMIA WI-FI,DD873
3842,"CANNAREGIO,4757",SWEET HOME,CN4757
3843,"CASTELLO,1361",CA' LUMINOSA,CA1361
3844,"CANNAREGIO,2949/B",CASA DELLA PORPORA,CN2949B
3845,"CANNAREGIO,3244/B",RESIDENZA RUBINI,CN3244B
3846,"CANNAREGIO,4854",L'ALTALENA DI FRANCESCA,CN4854
3847,"CASTELLO,2076",ARSENALE VENICE FOR INSIDER,CA2076
3848,"CASTELLO,2547",APARTAMENTO,CA2547
3849,"CASTELLO,1703",CÀ GRIMANA,CA1703
3850,"SAN MARCO,1776",Q05,SM1776
3851,"SAN MARCO,1776",RESIDENZA LUDOVICA,SM1776
3852,"GIUDECCA (VENEZIA),318",RESIDENZACASANOVA,GD318
3853,"GIUDECCA (VENEZIA),318",BLUE LAGOON,GD318
3854,"CANNAREGIO,1799",SAN MARCUOLA,CN1799
3855,"CANNAREGIO,3315",CA'GIORGINA,CN3315
3857,"CANNAREGIO,2665",MH 2665,CN2665
3858,"CANNAREGIO,3394",CÀ DEL SOLE,CN3394
3859,"CANNAREGIO,1071",EVELINA APARTAMENT,CN1071
3860,"VIA PERASTO,10",VILLA GALLO 1915,X_VIA PERASTO10
3864,"CANNAREGIO,4170",69 STEPS TO THE MAGICAL VIEW,CN4170
3865,"CANNAREGIO,4393/A",SANTI APOSTOLI,CN4393A
3866,"CANNAREGIO,5021",LA MASENA,CN5021
3867,"CASTELLO,3233",BOLOGNINI,CA3233
3870,"DORSODURO,545/B",MARCO LUITPRANDI,DD545B
3872,"CASTELLO,659",CASA OLGA,CA659
3873,"CASTELLO,5780",SAN LIO,CA5780
3874,"SAN POLO,2728",APPARTAMENTO SAN POLO,SP2728
3881,"SAN PIETRO IN VOLTA (PELLESTRINA),367",CASA GILMA,X_SAN PIETRO IN VOLTA (PELLESTRINA)367
3884,"CANNAREGIO,5007",CA' SANTA CATERINA,CN5007
3886,"CASTELLO,1567",APARTAMENTOCASANAS2,CA1567
3887,"CASTELLO,2061",ISPIRAZIONE LEONARDO,CA2061
3889,"VIA JACOPO NANI,29/A",LA CASETTA DI MARIA,X_VIA JACOPO NANI29A
3891,"CANNAREGIO,96",CENTRALE MAZZONI APP 33,CN96
3892,"CANNAREGIO,96",MAZZONI 15,CN96
3894,"CASTELLO,2778",RIMAVA STAYS SRLS,CA2778
3895,"CANNAREGIO,3601",TIEPOLO BIS,CN3601
3896,"CANNAREGIO,4863",CAMERA ROSACROCE,CN4863
3897,"CANNAREGIO,4863",AI GESUITI,CN4863
3901,"GIUDECCA (BURANO),32",TIFFANY GOLD,X_GIUDECCA (BURANO)32
3904,"CASTELLO,4788",SWEET VENICE,CA4788
3905,"CASTELLO,4788",SWEET VENICE,CA4788
3906,"CASTELLO,4788",SWEET VENICE,CA4788
3908,"SAN MARTINO SINISTRA (BURANO),704",GEMMA’S DAYDREAM,X_SAN MARTINO SINISTRA (BURANO)704
3909,"CASTELLO,456",CA'ELENA,CA456
3910,"CASTELLO,4884",DOGE'S HOUSE,CA4884
3912,"SAN MARCO,5457",SAN BARTOLOMEO-APPARTAMENTO TRA SAN MARCO E RIALTO,SM5457
3914,"CASTELLO,5335",ALLA CASSELERIA,CA5335
3915,"SANTA CROCE,83",SOLTANI,SC83
3916,"SAN MARCO,1568",CONTARINA,SM1568
3919,"CORTE MONTE PASUBIO,1",QUEEN HOUSE,X_CORTE MONTE PASUBIO1
3924,"CANNAREGIO,549",BAIA,CN549
3925,"CANNAREGIO,549",TRE ARCHI GARDEN APARTMENT,CN549
3926,"CANNAREGIO,549",CRISTINA,CN549
3927,"CANNAREGIO,549",CANNAREGIO 549,CN549
3928,"CANNAREGIO,549",SAN GIOBBE FRANCESCA APARTMENT,CN549
3929,"CANNAREGIO,549",THE GARDENER PAVILION,CN549
3930,"CANNAREGIO,5835",LOCAZIONE TURISTICA,CN5835
3933,"VIA ANDREA CONTARINI,6",FRANCA 2,X_VIA ANDREA CONTARINI6
3934,"CANNAREGIO,6107",POETESSA,CN6107
3936,"CASTELLO,2739",CELESTIA TER 2,CA2739
3937,"CASTELLO,2739",REAL VENICE ROMANTIC ALLA CELESTIA,CA2739
3938,"CANNAREGIO,4327",ALGHISI GIUSEPPE SEVERINO,CN4327
3940,"CANNAREGIO,1633/A",CUORICINO,CN1633A
3941,"SAN MARCO,1568",CALLE CONTARINA,SM1568
3942,"SAN MARCO,4708",SAN MARCO ROMANTIC ROOMS,SM4708
3943,"DORSODURO,3299/A",DORSODURO 3299/A,DD3299A
3947,"CASTELLO,770",LA BOHEME,CA770
3948,"GIUDECCA (VENEZIA),814",FLAVIA STUCKY,GD814
3949,"GIUDECCA (VENEZIA),814",DELUXE APARTMENTS LAGOON VIEW,GD814
3951,"SANTA CROCE,791/B",SANTACROCE791B,SC791B
3952,"VIA TIRO,12",NICOLETTA DE DONA',X_VIA TIRO12
3954,"SAN MARCO,4149",PREMIER,SM4149
3956,"SANTA CROCE,2307",U.A.A. TETTE-GATTI,SC2307
3958,"FONDAMENTA SAN GIOVANNI DEI BATTUTI,8",DOMUS TITIANUS,X_FONDAMENTA SAN GIOVANNI DEI BATTUTI8
3959,"DORSODURO,2654",BARNABA SUITE,DD2654
3960,"SAN MARCO,2473",IMPERIALE,SM2473
3962,"SAN POLO,1771",APP.TO SAN POLO,SP1771
3963,"DORSODURO,3647/A",DORSODURO 3647,DD3647A
3965,"DORSODURO,1056",DORSODURO 1056,DD1056
3968,"DORSODURO,1208",CASA LA TOLETTA,DD1208
3969,"CASTELLO,5741",MATTEO DEL MUTOLO,CA5741
3970,"SANTA CROCE,842/A",CÀ SAN ZUANE,SC842A
3971,"DORSODURO,3062/A",AI PUGNI,DD3062A
3973,"VIA SANDRO GALLO,183/I",UAA VILLA LIDO,X_VIA SANDRO GALLO183I
3975,"CALLE DEL CIMITERO,5",C SETTA VENIER,X_CALLE DEL CIMITERO5
3976,"SANTA CROCE,750",CASA D'ARTISTA,SC750
3977,"SANTA CROCE,750",ZAMBELLI,SC750
3978,"SAN MARCO,4386",APPARTAMENTO SAN MARCO,SM4386
3979,"SAN MARCO,1083",PALAZZO ORSEOLO,SM1083
3980,"SAN MARCO,1083",PALAZZO ORSEOLO,SM1083
3983,"DORSODURO,2537",APPARTAMENTO DORSODURO 2537,DD2537
3984,"DORSODURO,2537",CA' TINTOR,DD2537
3985,"DORSODURO,2537",APPARTAMENTO BRIATI,DD2537
3986,"SANTA CROCE,869",CA_MARIN,SC869
3989,"VIA ISOLA DI LEMNO,6",CASA VIA LEMNO 6,X_VIA ISOLA DI LEMNO6
3991,"SAN MARCO,4590",CA PRINCESS,SM4590
3994,"SAN POLO,2785",CA' VIRGILIO,SP2785
3995,"SAN MARCO,2960",STEFANO 4,SM2960
3996,"SAN MARCO,2960",STEFANO II,SM2960
3997,"SAN MARCO,2960",STEFANO III,SM2960
3998,"SAN MARCO,3327/A",SAN MARCO WHITE APARTMENT,SM3327A
3999,"DORSODURO,1446",APPARTAMENTO A DORSODURO,DD1446
4000,"DORSODURO,874",WIN ANNEX,DD874
4001,"DORSODURO,2416",CASA DEL MANDOLINO,DD2416
4002,"SANTA CROCE,417",PALAZZO CARMINATI,SC417
4003,"SAN POLO,2362",A CA' ZANE,SP2362
4004,"SAN POLO,2362",VENICEHOUSE,SP2362
4005,"CASTELLO,6315",CA ZULIAN,CA6315
4006,"DORSODURO,514",RESIDENZA LE MENDE,DD514
4007,"SANTA CROCE,2158",CASA VERONICA,SC2158
4008,"SANTA CROCE,2158",CA' NEOLA,SC2158
4009,"SAN POLO,1602",RIALTO SUITE 1602,SP1602
4013,"SAN MARCO,3733",CA' DE LA MANDOLA,SM3733
4014,"CASTELLO,5270",LL4425,CA5270
4015,"SAN POLO,240/A",RIZZ,SP240A
4016,"SAN POLO,240/A",ROSSO VENEZIANO,SP240A
4018,"SAN POLO,240/A",SCUDI,SP240A
4021,"SANTA CROCE,2210",CA' CORREGGIO,SC2210
4022,"SAN POLO,720",VE-NICE SUITE RIALTO SP720-4,SP720
4025,"VIA DEI SANMICHELI,11",CASA ANDREAN 3 PIANO,X_VIA DEI SANMICHELI11
4026,"VIA DEI SANMICHELI,11",CASA ANDREAN PIANO TERRA,X_VIA DEI SANMICHELI11
4027,"VIA DEI SANMICHELI,11",CASA ANDREAN - PIANO 2 GRANDE,X_VIA DEI SANMICHELI11
4028,"VIA DEI SANMICHELI,11",CASA ANDREAN - PIANO 2 PICCOLO,X_VIA DEI SANMICHELI11
4030,"SAN MARCO,583",CA' LA DAMA DEL POZZO,SM583
4032,"SAN POLO,1176",LOCAZIONE TURISTICA - APPARTAMENTO GRANDE,SP1176
4033,"SAN POLO,1176",GRITTI,SP1176
4034,"SAN POLO,1176",LOCAZIONE TURISTICA - APPARTAMENTO PICCOLO,SP1176
4035,"DORSODURO,2325",LIVINGVENICE,DD2325
4037,"SANTA CROCE,2188/A",SANTACROCE,SC2188A
4042,"DORSODURO,434",L'OPERA DIVINA,DD434
4043,"VIA TERESA GATTEI,6",LOCAZIONE TURISTICA,X_VIA TERESA GATTEI6
4048,"VIA CORFU',8/B",VIA CORFU 8,X_VIA CORFU'8B
4053,"GIUDECCA (VENEZIA),689/F",NINAMAR,GD689F
4054,"CASTELLO,6315",CA ZULIAN - UANC,CA6315
4055,"CASTELLO,863",NICOLO BERGAMASCO,CA863
4058,"SAN POLO,1950/A",LA CASA SUL PONTE,SP1950A
4059,"SAN POLO,1950/A",CA' SOTOPORTEGO FURATOLA 1950A,SP1950A
4060,"SAN MARCO,3962",CA' DRIO SAN MARCO,SM3962
4061,"SAN MARCO,3962",FORTUNY LOVELY VIEW,SM3962
4063,"CASTELLO,5946/A",CA' MARTINENGO,CA5946A
4064,"SAN MARCO,5219",CA' DEL CALICE APARTMENTS,SM5219
4065,"SAN MARCO,5219",LOCAZIONE TURISTICA,SM5219
4066,"DORSODURO,87",DORSODURO 87 INT.5,DD87
4067,"SAN MARCO,4344",CA' DEI FUSERI,SM4344
4068,"SAN MARCO,3938",ALIBEN SRL,SM3938
4071,"SAN POLO,720",VE-NICE SUITE RIALTO VIEW RT-12,SP720
4072,"SANTA CROCE,1506",RUG BELLA BRIDGE,SC1506
4073,"SANTA CROCE,1506",RUGA BELLA GOLD,SC1506
4074,"SAN POLO,2146",SAN POLO 2146 SUBALTERNO 24,SP2146
4075,"CASTELLO,4943",SWEET JANE,CA4943
4076,"CASTELLO,41/A",DAMA MOLINA S.R.L. INT.1,CA41A
4077,"GIUDECCA (VENEZIA),392",TEST_10,GD392
4078,"GIUDECCA (VENEZIA),392",GIUDECCA VIEW,GD392
4079,"SANTA CROCE,733/B",LITTLE DOME,SC733B
4080,"CASTELLO,5520",DA PONTE,CA5520
4081,"SAN MARCO,1983/A",FENICEOPERA,SM1983A
4082,"SAN MARCO,1983/A",FENICE TERRAZZA,SM1983A
4083,"CASTELLO,5295",WALKER CASTELLO 5290-5295,CA5295
4084,"CASTELLO,5295",CASA CANALE,CA5295
4085,"SAN POLO,1449",CA PETRIANA,SP1449
4086,"SAN POLO,1449",MG APARTMENT,SP1449
4087,"SAN POLO,1449",CA DONA,SP1449
4088,"SANTA CROCE,599/C",CASA LEGRENZI,SC599C
4089,"SAN POLO,524",LOVISATTI,SP524
4090,"SAN POLO,524",RIALTO APARTMENT,SP524
4091,"SAN POLO,524",ERBARIA BOUTIQUE APARTMENT R&R,SP524
4092,"SANTA CROCE,1391/A",SANTA CROCE,SC1391A
4093,"DORSODURO,3707",CASA LOREDAN,DD3707
4094,"SAN POLO,3080/S",CA LUCIA AI FRARI,SP3080S
4095,"DORSODURO,1696/B",DORSODURO1696/B,DD1696B
4096,"DORSODURO,1069",DORSODURO 1069,DD1069
4097,"SAN POLO,2487",SWEETAPARTMENT FRARI,SP2487
4098,"CASTELLO,5328",CARINA HOUSE,CA5328
4099,"CASTELLO,5328",CARINA LOFT,CA5328
4100,"SANTA CROCE,1984",IL NIDO DI SAN STAE,SC1984
4101,"DORSODURO,2055",CASA MINESTRA,DD2055
4102,"SAN MARCO,4893/A",CA' GIULIA,SM4893A
4103,"SAN POLO,372",CASA DELLE SPEZIE,SP372
4104,"SAN POLO,1397",DIMORA SAN POLO,SP1397
4105,"SAN POLO,1397",DA PONTE,SP1397
4106,"CASTELLO,5193",FORMOSA 5193,CA5193
4107,"SAN MARCO,3830",LA CORTEVECCHIA VENICE,SM3830
4108,"SAN MARCO,3830",HOUSE OF ARTISTS,SM3830
4109,"CASTELLO,6660/M",UAA BARTOLONE,CA6660M
4110,"CASTELLO,5636",SAN MARCO APARTMENT,CA5636
4112,"SANTA CROCE,1005",PAOLO BIASIN,SC1005
4113,"SAN MARCO,3474/A",CA' PESTRIN (SAN MARCO),SM3474A
4115,"CASTELLO,5712",SAN LIO,CA5712
4117,"VIA SMIRNE,7/A",CASA AL MARE,X_VIA SMIRNE7A
4118,"VIA SMIRNE,7/A",LIDO CENTRO,X_VIA SMIRNE7A
4119,"SAN POLO,245",U.A.A. MARCHETTI BRUNA,SP245
4120,"SAN MARCO,2566",FENICE SEGRETA,SM2566
4122,"SAN POLO,1098/A",DESIGN APARTMENT WITH BALCONY R&R,SP1098A
4125,"SAN MARTINO SINISTRA (BURANO),222",CASA NOVA,X_SAN MARTINO SINISTRA (BURANO)222
4135,"SAN POLO,2508","APPARTAMENTO """"LITTLE GARDEN""""",SP2508
4136,"SAN MARCO,3970/A",HONEYMOON,SM3970A
4137,"CASTELLO,970",BELLA VISTA,CA970
4138,"DORSODURO,2241/C",CASA EMILIA,DD2241C
4139,"DORSODURO,1349",ROMITE,DD1349
4140,"SAN POLO,3080/E",CASA MACRI,SP3080E
4141,"SANTA CROCE,1553",BE HOME 1553,SC1553
4147,"SAN MARCO,2489",RESIDENZEDELGIGLIOAPP2,SM2489
4148,"SAN MARCO,2489",CALLE GRITTI 2489,SM2489
4149,"SAN MARCO,2489",RESIDENZE DEL GIGLIO APP.3,SM2489
4150,"SAN MARCO,2489",RESIDENZE DEL GIGLIO - APP.4,SM2489
4151,"SAN MARCO,2489",RESIDENZE DEL GIGLIO APP. 4,SM2489
4152,"SAN MARCO,2489",APPARTAMENTO,SM2489
4153,"DORSODURO,1868",LOCAZIONE TURISTICA WENDT,DD1868
4154,"DORSODURO,2927",APPARTAMENTO MARGHERITA,DD2927
4155,"SAN POLO,2173",THE LOVERS' LOFT,SP2173
4156,"SAN POLO,2173",IL SOGNO DI PIER,SP2173
4159,"VIA SPALATO,8",VILLA ANNAMARIA (SECONDO PIANO),X_VIA SPALATO8
4160,"VIA SPALATO,8",VILLA ANNAMARIA (1 PIANO),X_VIA SPALATO8
4164,"CASTELLO,6534/A",C VIAN,CA6534A
4165,"DORSODURO,3488/L",MATILDE LAGOON SIDE,DD3488L
4169,"SAN MARCO,240",1 ALVISE SAN MARCO,SM240
4170,"SANTA CROCE,993",CA' DOGE MARIN,SC993
4171,"CASTELLO,404",CAMPAZZO,CA404
4172,"SAN POLO,304",APARTMENT ON THE GRAND CANAL,SP304
4173,"SAN MARCO,784",CA' FRANCESCA,SM784
